id,tripdistance,Pred_ETA
VPYOHAAT,12806,124.00000000000004
VPYPHCAJ,2607,333.0000000000001
VPYVGOB1,16600,453.99999999999994
VQ0MK9Y9,3003,333.0000000000001
VQ0U1CCE,10485,241.99999999999994
VQ2HUD9B,4187,346.00000000000006
VQ39UYKO,668,37.99999999999999
VQ4KIHOY,10344,241.99999999999994
VQ54LSJM,7900,179.0
VQ61ZZ5Z,27723,2.0000000000000004
VQ6ICPMW,18703,118.00000000000003
VQA3WNC1,8129,179.0
VQA6M0WO,5681,70.0
VQDQ0AWE,8442,179.0
VQFGL7CD,18743,118.00000000000003
VQFJP9IZ,16462,67.00000000000001
VQH2JVGJ,12579,172.00000000000006
VQIU1YG1,24391,286.00000000000006
VQIYWK7D,16075,359.99999999999983
VQJKIAOF,5198,118.00000000000003
VQJS8O22,10237,244.99999999999991
VQK1VB6X,15061,2.0000000000000004
VQLLLZTZ,7775,179.0
VQMXI66W,15007,155.99999999999994
VQN9K5SP,1147,112.00000000000003
VQOUE7HZ,8978,244.99999999999991
VQPHVLJ0,9176,244.99999999999991
VQPP4L3G,8037,179.0
VQRN2SU1,24111,235.0000000000001
VQRPQMSH,6594,186.00000000000003
VQUWXQW0,9884,244.99999999999991
VQUZ4I6L,8279,179.0
VQXJ1DXF,23709,298.99999999999994
VQXKQ8OY,8947,244.99999999999991
VQXP3U24,15989,359.99999999999983
VQZSLEFR,9403,244.99999999999991
VR0TP1PB,39731,367.0000000000001
VR0VGZ4Y,17803,258.99999999999994
VR3Y6GC4,14893,155.99999999999994
VR4YB8NL,11635,287.00000000000006
VR4ZKODT,5410,70.0
VR91QDVT,10199,244.99999999999991
VRAZ8KLT,17136,453.99999999999994
VREAZ8GK,2185,333.0000000000001
VREB0N90,19605,274.9999999999999
VRHINT2H,12351,172.00000000000006
VRIK8QCN,8253,179.0
VRIZCMAD,4483,194.99999999999991
VRJA3W0W,2763,333.0000000000001
VRJV6T07,16390,67.00000000000001
VRKAALXT,24232,247.99999999999994
VRM6CVAH,121,55.00000000000002
VRNAL5HY,21734,166.00000000000006
VROCTCOP,6005,175.99999999999994
VRR5H7NX,13749,155.99999999999994
VRRYWDX6,5641,70.0
VRTSO9Q9,30017,2.0000000000000004
VRUNOWXF,31604,207.99999999999997
VRVODB18,1541,100.00000000000003
VRWI1OXW,5372,70.0
VRXO5A0G,4715,93.0
VRYYBTOM,4442,194.99999999999991
VRZ5LWO0,19381,274.9999999999999
VS0EGKB9,17207,453.99999999999994
VS1BZ1AM,4824,134.00000000000003
VS3BJA9C,16012,187.0
VS45AI3B,6954,230.99999999999997
VS727Q26,28616,311.00000000000006
VS99U3PB,20255,298.99999999999994
VS9X42DT,20283,274.9999999999999
VSA1OK2V,4949,194.99999999999991
VSA21FKY,44834,274.0000000000001
VSA9WQ9U,18149,118.00000000000003
VSAUF287,10953,226.9034883453959
VSB7F2ZW,11080,2.0000000000000004
VSEX2ZMO,20541,274.9999999999999
VSI724LR,4689,194.99999999999991
VSNMAW64,301,31.0
VSNNBZOV,9751,244.99999999999991
VSNQF6EO,11071,148.0
VSOIENMW,19601,298.99999999999994
VSOSHBK5,2140,333.0000000000001
VSPC9Z77,13847,176.99999999999997
VSS51D07,5924,175.99999999999994
VSTRIP7K,7879,179.0
VSUE3QYJ,24142,286.00000000000006
VSYI5O5L,6380,186.00000000000003
VSYXWEL9,18179,118.00000000000003
VT1BP0YB,14597,2.0000000000000004
VT4QV8RR,4487,194.99999999999991
VT7IH054,26967,269.00000000000006
VT8KR9O3,18750,118.00000000000003
VTAUG4AA,3853,109.99999999999997
VTGA3VHF,4250,148.99999999999997
VTGFCJC8,7682,179.0
VTHRPNB7,26365,247.99999999999994
VTJ5CUHZ,36954,328.0
VTJPZCF0,40277,216.00000000000003
VTK3CK0B,20237,274.9999999999999
VTMD36CR,16837,453.99999999999994
VTMSSS8I,25089,247.99999999999994
VTN16HJG,21331,126.99999999999997
VTO4R3G9,3841,109.99999999999997
VTQE8XZA,15585,359.99999999999983
VTWSAW6K,6933,230.99999999999997
VTYT0M0E,12257,220.99999999999997
VTZC258A,16514,453.99999999999994
VU0PPVX5,10319,241.99999999999994
VU19EU50,17156,453.99999999999994
VU2YBIYP,22228,166.00000000000006
VU6AAD0T,8972,244.99999999999991
VU6J74B0,26914,269.00000000000006
VU717PPA,7179,230.99999999999997
VU8FYNCN,3269,333.0000000000001
VU8TSL7I,20487,274.9999999999999
VU9GDBF6,1261,97.99999999999999
VU9OJJA2,8488,179.0
VUCCNPDN,19363,274.9999999999999
VUCNL4IK,2272,333.0000000000001
VUDB6L1Y,7652,179.0
VUE0IWAK,9752,244.99999999999991
VUF7DWO2,809,80.00000000000003
VUFNSQEO,14276,287.00000000000006
VUGZ4C8L,4058,109.00000000000004
VUH3FZZ5,7101,230.99999999999997
VUHMFI9I,4556,194.99999999999991
VUIC5I33,18702,118.00000000000003
VUIJGCOE,12335,148.0
VUN0XTKP,13939,155.99999999999994
VUN7WCFI,16942,453.99999999999994
VUOKVPGH,22214,166.00000000000006
VUPX4990,2948,333.0000000000001
VUUYSUB5,1058,112.00000000000003
VUVLGC5E,4238,158.0
VUYURVU1,18768,118.00000000000003
VUZ3MYS4,5422,70.0
VUZSJN7U,5507,70.0
VV1IFBWT,636,86.0
VV44Z2NP,9013,244.99999999999991
VV72J3V5,8086,179.0
VV77EU8B,3106,333.0000000000001
VV7FA4GS,14213,155.99999999999994
VV8G4Z6C,7246,230.99999999999997
VV8XANU6,7410,179.0
VVBP3XKQ,8922,244.99999999999991
VVCO8T4Z,27984,311.00000000000006
VVDOXAEI,22321,2.0000000000000004
VVE3I937,12174,2.0000000000000004
VVE8J422,31348,207.99999999999997
VVG8NXEA,5551,70.0
VVGJMEQF,2753,333.0000000000001
VVHPQ0RT,6883,230.99999999999997
VVJJ35V4,18840,118.00000000000003
VVJVPZV4,19955,274.9999999999999
VVM32J64,8159,179.0
VVNCBQXD,5136,118.00000000000003
VVNY5YMN,3599,175.99999999999994
VVQC8OVV,25750,247.99999999999994
VVSSBDDF,5874,175.99999999999994
VVT0FGZT,30927,173.0
VVVDVO7A,6352,94.99999999999999
VVVLSAWK,7228,230.99999999999997
VVY1SGI4,8416,179.0
VVYQDPZ4,9691,244.99999999999991
VVZ9DAH5,11994,172.00000000000006
VVZRNSB8,5466,70.0
VW06PDEV,21164,126.99999999999997
VW11YPBZ,16516,453.99999999999994
VW21DXAS,8115,179.0
VW383WAL,2519,333.0000000000001
VW39R4RR,10807,241.99999999999994
VW3O3VCI,36030,216.00000000000003
VW5VG1MR,3371,175.99999999999994
VW90AH6D,9575,244.99999999999991
VW9PHVQE,10266,241.99999999999994
VWAQ4JZ0,41336,2.0000000000000004
VWEHR9AC,9366,244.99999999999991
VWF9LFUF,25189,2.0000000000000004
VWG3N0V6,17810,2.0000000000000004
VWKZOOM9,8070,179.0
VWLYOUEY,28701,279.9999999999999
VWMZE6IV,15883,187.0
VWPJIAFE,4355,158.0
VWPM3PC0,3167,333.0000000000001
VWR3UQQ9,4167,158.0
VWRRC8TM,7377,230.99999999999997
VWS3LU95,10628,241.99999999999994
VWSR5JA8,27923,279.9999999999999
VWW8H598,5332,70.0
VWWGKEF5,28376,2.0000000000000004
VX3WDI70,11657,148.0
VX6W3QHG,10380,241.99999999999994
VX7ISG4S,6674,230.99999999999997
VX855SS0,21624,166.00000000000006
VX9EET4P,13977,287.00000000000006
VXBIMR1I,26330,2.0000000000000004
VXCNXE7C,22111,270.00000000000006
VXDNWSDW,33031,233.00000000000006
VXDXHD22,9704,244.99999999999991
VXFGQCQX,4284,346.00000000000006
VXGNI4EW,4969,194.99999999999991
VXH9ZPIC,23973,270.00000000000006
VXHLD7BT,11298,226.9034883453959
VXIII4O6,29827,173.0
VXJ9D5PP,16016,187.0
VXLUZGH7,22384,228.00000000000006
VXMJTUOB,16632,453.99999999999994
VXN5NCCL,5254,118.00000000000003
VXOG7ITT,6097,87.00000000000003
VXPEWADA,16391,67.00000000000001
VXQVYYX7,13116,287.00000000000006
VXQZFNCZ,15140,287.00000000000006
VXTHFSQB,35461,216.00000000000003
VXTPBK8V,15234,287.00000000000006
VXU1IWCC,6910,230.99999999999997
VXUH249E,17668,258.99999999999994
VXVHI6IW,5632,70.0
VXWLC3CY,9487,244.99999999999991
VXYICNCK,13312,287.00000000000006
VXYLJOEO,32077,227.00000000000006
VXZZ8VFZ,15559,287.00000000000006
VY3N77W5,10156,244.99999999999991
VY5Q9E8Y,7259,230.99999999999997
VY6FHUGG,5449,70.0
VY8MOB3F,13908,2.0000000000000004
VY8XS0AI,1259,97.99999999999999
VYCEJCWU,4116,109.00000000000004
VYCHFJ42,22287,128.99999999999997
VYE0XEV8,24391,286.00000000000006
VYEAZL15,11834,287.00000000000006
VYFMO5YQ,20181,274.9999999999999
VYGE2QQ0,3561,175.99999999999994
VYGNVY5H,2266,333.0000000000001
VYIPS2Z0,2538,333.0000000000001
VYJV1U8P,6283,94.99999999999999
VYLHVXND,14490,2.0000000000000004
VYLZRLXL,31251,173.0
VYN7TTY1,11195,172.00000000000006
VYOVY9BD,20726,274.9999999999999
VYOZ4TNC,9331,244.99999999999991
VYPLXFLZ,21074,163.99999999999994
VYQCMKPG,2382,333.0000000000001
VYQUPP9M,26345,2.0000000000000004
VYRES7ST,6400,94.99999999999999
VYSEBYRT,9707,244.99999999999991
VYVFWNIR,7448,179.0
VZ008X7Y,15003,155.99999999999994
VZ4IB7AO,4878,194.99999999999991
VZ4Q2KUD,15921,287.00000000000006
VZ5K7O8K,9351,244.99999999999991
VZ6MGT6G,34846,294.0000000000001
VZ6V63HL,15557,112.00000000000003
VZ8IGCRA,8169,179.0
VZ8PBKOY,2852,333.0000000000001
VZ9CA1SF,3794,3.999999999999999
VZAYW4W4,17539,258.99999999999994
VZB92IUM,20400,2.0000000000000004
VZC9SQPB,11216,172.00000000000006
VZCIGE6V,27466,496.99999999999994
VZDQHOIF,9187,244.99999999999991
VZE39D7F,8490,179.0
VZEEG8RY,5328,70.0
VZEGKQTH,22218,128.99999999999997
VZFJBVMQ,22226,166.00000000000006
VZGYZEVQ,10866,241.99999999999994
VZHTTM2M,38274,216.00000000000003
VZM1ACI5,6776,230.99999999999997
VZNSBM22,24372,247.99999999999994
VZO0LV7E,7653,179.0
VZQ10TXL,13395,155.0
VZQV7Z8X,3822,170.00000000000009
VZTHBHDQ,22809,202.99999999999994
VZU57JR9,13401,155.0
VZUH8Q9J,16080,359.99999999999983
VZURI1BW,4893,93.0
VZURP55H,7987,179.0
VZVUUMA3,9339,244.99999999999991
VZY9XKR2,4584,93.0
W00U2COJ,30950,173.0
W0149NGI,3001,333.0000000000001
W02GJ0ME,4219,158.0
W02PWMUT,19586,274.9999999999999
W033PRIT,12472,287.00000000000006
W03BP0LV,7144,230.99999999999997
W05S1PEB,8373,179.0
W06JCQRI,4339,346.00000000000006
W0A9S6ME,5264,114.00000000000001
W0AKLS85,7275,230.99999999999997
W0BUQBFD,14296,287.00000000000006
W0BWM70U,13928,287.00000000000006
W0F1ZUA9,3153,333.0000000000001
W0FJ782L,16674,453.99999999999994
W0GHY8P9,5356,70.0
W0H0DW9H,13934,155.99999999999994
W0J7GP24,14490,87.99999999999999
W0JDM915,2953,333.0000000000001
W0K2OH7O,29645,173.0
W0K48LOH,26401,269.00000000000006
W0LJ1RQR,10810,241.99999999999994
W0MYXP0L,10946,118.99999999999997
W0NG5F38,6801,230.99999999999997
W0PTY9O3,9718,244.99999999999991
W0PW8P6V,27348,247.99999999999994
W0QKQV0T,30574,173.0
W0RPAZ3D,3913,109.99999999999997
W0SFPNWZ,4565,134.00000000000003
W0SJ5P82,6842,230.99999999999997
W0TO6BI6,8402,179.0
W0TYS40W,7305,230.99999999999997
W0VGFEUH,16920,453.99999999999994
W0XD4L4W,12686,172.00000000000006
W0ZJ99HH,18818,118.00000000000003
W12OO9BO,20830,274.9999999999999
W13WOUD9,20247,274.9999999999999
W14BKWCD,14775,155.99999999999994
W18DPC70,10368,241.99999999999994
W18WH1CW,19029,118.00000000000003
W1B6DMYK,20777,2.0000000000000004
W1C71FPD,16979,453.99999999999994
W1G43Q85,10846,241.99999999999994
W1N8PZ8P,3529,175.99999999999994
W1PEFWA9,28075,173.0
W1PF674T,3913,109.99999999999997
W1Q5NCUA,17641,258.99999999999994
W1R2LTGW,2318,333.0000000000001
W1R4VC3B,8271,179.0
W1R8EREN,19746,274.9999999999999
W1SEZ83M,7632,179.0
W1V35ZJA,28316,311.00000000000006
W1VNMCWV,10405,241.99999999999994
W1YJUC9M,7927,179.0
W1Z93OX3,18911,118.00000000000003
W207F8W3,19290,274.9999999999999
W20SWKRI,13537,287.00000000000006
W21U4SWT,7861,179.0
W21ZO2A9,7658,179.0
W2661GHL,11921,188.7910907901608
W2AYOJHE,31980,227.00000000000006
W2FLLYNF,4203,148.99999999999997
W2GGUQ78,17146,453.99999999999994
W2H6H2ER,32706,294.0000000000001
W2KFHI02,21969,166.00000000000006
W2KNQPAY,15542,287.00000000000006
W2KRGD7I,26395,247.99999999999994
W2P0G2MJ,18453,118.00000000000003
W2QE1JVT,10068,244.99999999999991
W2QHE7MY,13423,155.99999999999994
W2RXDWUN,14541,155.99999999999994
W2SK9Z9E,6723,230.99999999999997
W2UINBAQ,7005,230.99999999999997
W2VYVPIR,36842,328.0
W2WAH3HG,17526,258.99999999999994
W2YA59SN,28210,2.0000000000000004
W31C28SK,24797,247.99999999999994
W31LHENU,536,86.0
W32OKT58,10810,241.99999999999994
W35W5ZRS,3653,175.99999999999994
W35XZMBK,7743,179.0
W3735WDR,28219,445.00000000000006
W37OSS7O,18316,118.00000000000003
W37VRDSK,1829,87.99999999999999
W37YMQPD,2816,333.0000000000001
W38552KZ,2444,333.0000000000001
W3FQ98TU,16942,453.99999999999994
W3HC14YK,20817,274.9999999999999
W3INTE04,6477,94.99999999999999
W3J687F8,22638,128.99999999999997
W3JREW4N,11419,188.7910907901608
W3KXY5RC,3438,175.99999999999994
W3M6QBX3,7816,179.0
W3O47AI1,29755,298.99999999999994
W3OIJY74,11582,287.00000000000006
W3Q386PK,22066,298.99999999999994
W3QUSL63,2780,333.0000000000001
W3REA1WN,15879,359.99999999999983
W3UC0Z3C,4082,109.00000000000004
W3UKQ5X2,21450,163.99999999999994
W3ZMXQAP,22809,128.99999999999997
W40RIF87,32432,197.0
W44U04GR,3843,109.99999999999997
W45H0I68,2985,333.0000000000001
W46NOTDQ,33495,178.0
W46RCBPG,6004,175.99999999999994
W4832ELZ,28435,445.00000000000006
W4A8PE4X,30248,207.99999999999997
W4BQD6HA,20580,274.9999999999999
W4E043OY,8699,179.0
W4F0R4KS,33694,294.0000000000001
W4G26GI0,26409,247.99999999999994
W4GDOGIN,8022,179.0
W4GXEFHT,11351,226.9034883453959
W4JTE8XY,4994,93.0
W4NKZW5G,21257,163.99999999999994
W4P0P0G3,13677,155.99999999999994
W4SDYNQF,11830,148.0
W4SNOQ3Z,15974,359.99999999999983
W4SNSDJ2,31357,173.0
W4U6452V,8026,179.0
W4V6NZKN,17139,453.99999999999994
W4XFBFJR,14426,178.0
W4YWVCWM,18649,118.00000000000003
W4ZWOSBV,13130,155.0
W50BKYIB,25111,2.0000000000000004
W528CFFY,7647,179.0
W52Q0FE1,6543,142.17821063276358
W52V0D3O,22208,298.99999999999994
W55NIWUQ,17221,453.99999999999994
W58OOSKC,15475,287.00000000000006
W59UCEIH,41314,205.99999999999994
W59WWSJ2,16925,453.99999999999994
W5A7ECXB,24000,128.99999999999997
W5B4MZJW,11573,287.00000000000006
W5ELVF3M,9412,244.99999999999991
W5F5LNZ3,28205,445.00000000000006
W5FOYI3O,10479,241.99999999999994
W5GDB6P0,17142,453.99999999999994
W5K5UIWW,8104,179.0
W5Q2UGKC,14225,176.99999999999997
W5QWPPEA,33643,294.0000000000001
W5TVUAJD,15423,112.00000000000003
W5U4BGIG,17470,196.0
W5V4DG1C,3733,175.99999999999994
W5V74AT2,15001,155.99999999999994
W5VJK746,8426,179.0
W5WMSWNU,6898,230.99999999999997
W5WTMZBA,7615,179.0
W5YGHUR8,17549,258.99999999999994
W5Z17H7V,21864,166.00000000000006
W5ZVV1X8,2265,333.0000000000001
W61SQ3SI,5178,118.00000000000003
W65245XJ,7009,230.99999999999997
W66IWHRL,5725,70.0
W6DVDMEY,4516,134.00000000000003
W6DZZM1D,3628,175.99999999999994
W6EJ1TAA,16624,453.99999999999994
W6ENSHWX,16684,453.99999999999994
W6G5FBD9,14785,155.99999999999994
W6GEX7FF,1617,100.00000000000003
W6HAQKA2,3881,109.99999999999997
W6IT5TR7,7693,179.0
W6M80MTU,6018,175.99999999999994
W6MBAE5H,11122,226.9034883453959
W6OFPLET,42918,305.0
W6OYETIR,16991,453.99999999999994
W6Q341TU,15923,359.99999999999983
W6QSM9HM,12989,148.0
W6RQIKJU,18561,118.00000000000003
W6RRV36U,5049,134.00000000000003
W6S7J9ZR,15328,186.00000000000003
W6TBG5W1,4946,194.99999999999991
W6U6NSOU,14913,287.00000000000006
W6UCK6MM,5503,70.0
W6VS5NKE,9048,244.99999999999991
W6W7N2EI,11792,148.0
W6XCE7FW,13490,155.0
W6XOC29U,12682,2.0000000000000004
W6XUKC2E,14612,2.0000000000000004
W6Y934TY,7867,179.0
W6YNICFM,10881,241.99999999999994
W6YYY31S,20930,163.99999999999994
W71WB0XR,24289,247.99999999999994
W751NNJ8,2547,333.0000000000001
W76HEYPE,8140,179.0
W772EQQ3,17871,205.99999999999994
W77OCN9K,16213,287.00000000000006
W78BADBE,21069,163.99999999999994
W78TJHSQ,10013,244.99999999999991
W79GHW03,18277,118.00000000000003
W79TQ45H,4451,194.99999999999991
W7BXH6CO,14158,287.00000000000006
W7CYWEWR,20145,274.9999999999999
W7DHN090,31508,173.0
W7DJATMP,344,86.0
W7DLXEYJ,7280,230.99999999999997
W7DRKCUF,5743,70.0
W7FA836Q,1511,100.00000000000003
W7FPEEU5,7159,230.99999999999997
W7G8MIHN,14325,155.99999999999994
W7I18IO2,3596,175.99999999999994
W7KIFMTS,7813,179.0
W7LWVKSD,3933,109.99999999999997
W7M2B1VT,13965,287.00000000000006
W7OJAXSY,10128,244.99999999999991
W7PWYPHA,7313,230.99999999999997
W7RXWBY5,11740,172.00000000000006
W7SUS67W,15916,359.99999999999983
W7TJIJ1Q,5062,93.0
W7TRBDDO,12414,210.00000000000003
W7UK82HL,234,21.000000000000004
W7VVD64V,13585,287.00000000000006
W7ZGWT65,2376,333.0000000000001
W7ZIE8ID,16013,187.0
W7ZYCESN,39148,216.00000000000003
W81IF72F,9842,244.99999999999991
W865K0P5,12209,210.00000000000003
W88E4QP2,21849,2.0000000000000004
W88MQGP4,4405,194.99999999999991
W88X5CEM,22876,202.99999999999994
W8A5DWN5,20898,2.0000000000000004
W8A9200B,10876,241.99999999999994
W8B2OCKE,19166,298.99999999999994
W8BL8F7E,13702,210.00000000000003
W8D4KJ4A,15281,2.0000000000000004
W8F1G4C8,15317,287.00000000000006
W8F264Y9,16195,359.99999999999983
W8FSTE4B,12981,153.00000000000006
W8H7ZY1C,7730,179.0
W8HX89PE,4074,109.00000000000004
W8KO33Z0,13432,155.0
W8LFH3GV,1471,71.0
W8LRK7DL,19779,274.9999999999999
W8N13VXA,8212,179.0
W8NZZEJ2,7048,230.99999999999997
W8Q6V74E,7854,179.0
W8RGP13P,2767,333.0000000000001
W8S4JULZ,17179,453.99999999999994
W8SG4HRL,9968,244.99999999999991
W8UTHAIA,13862,176.99999999999997
W8WVQP94,27370,496.99999999999994
W8XNP147,2656,333.0000000000001
W8YM2B2R,1082,112.00000000000003
W90B0YMN,17398,196.0
W90SXDRI,25066,247.99999999999994
W91ANWSR,24756,335.0
W93EA7L4,19858,298.99999999999994
W93WVQQ4,5385,70.0
W979UKA1,7962,179.0
W97YAXMF,4361,346.00000000000006
W995BNKO,6984,230.99999999999997
W9BUECCB,22569,219.00000000000009
W9G8W2CN,7161,230.99999999999997
W9JFMZKK,4263,346.00000000000006
W9JTZUSX,16712,453.99999999999994
W9KGKH2R,20241,2.0000000000000004
W9MGZVRN,4983,194.99999999999991
W9NDS93K,19692,274.9999999999999
W9NYEE7C,4628,194.99999999999991
W9PH3IUQ,13739,155.99999999999994
W9PMS7JN,11899,188.7910907901608
W9RDXH0H,11578,287.00000000000006
W9SB7HGS,19387,274.9999999999999
W9UR7J6L,8531,179.0
W9WG3DJV,6946,230.99999999999997
W9WYYCTA,6592,142.17821063276358
W9YMZZQ6,18555,118.00000000000003
W9YWNMNT,5943,175.99999999999994
W9YXBD2B,13255,155.0
W9YYM80S,9494,244.99999999999991
WA00G9HT,14363,287.00000000000006
WA10B1UJ,7136,230.99999999999997
WA537Z2E,110,25.000000000000004
WA5GACKM,4712,194.99999999999991
WA69UKXK,14986,160.99999999999994
WA8T2OJ5,17232,453.99999999999994
WAAFYC6I,8620,179.0
WAB1AJEA,9439,244.99999999999991
WAB792T1,7890,179.0
WABDDRQN,4717,134.00000000000003
WAEMYW1S,4242,158.0
WAEZP64O,6280,142.17821063276358
WAFAE66F,29543,173.0
WAJBONXQ,29015,311.00000000000006
WAJY04B5,7697,179.0
WAKB3X0A,4839,93.0
WALJMQ82,5274,166.99999999999997
WAMRLK4Z,684,86.0
WAOAFNG5,30571,311.00000000000006
WAUI39P8,28087,279.9999999999999
WAUNTOE6,22664,202.99999999999994
WAVGMW8V,27402,496.99999999999994
WAWEY17B,6114,94.99999999999999
WAWITGP7,8996,244.99999999999991
WAY05Y78,31494,207.99999999999997
WAYDR3CH,11614,188.7910907901608
WAZ2FPPV,39,12.0
WB2P5XLC,8407,179.0
WB6YYLUK,2557,333.0000000000001
WB817OGC,10305,241.99999999999994
WB8XLEIU,11519,226.9034883453959
WBA6OVWV,12883,124.00000000000004
WBAKZ0M4,19686,274.9999999999999
WBBBUN1Y,16423,67.00000000000001
WBCCI5N1,14869,155.99999999999994
WBDHI5JR,18055,205.99999999999994
WBGQAPW8,11561,188.7910907901608
WBH6VJC9,34255,251.00000000000003
WBKO9U1W,2420,333.0000000000001
WBKS29I6,21149,298.99999999999994
WBMD2MZA,15028,155.99999999999994
WBMS1S8T,29496,279.9999999999999
WBNDCAAM,14106,176.99999999999997
WBR9808W,930,61.00000000000001
WBSLXW5H,9988,244.99999999999991
WBX9S1GF,6147,142.17821063276358
WBYU69E5,1445,71.0
WBZX5UW6,8746,179.0
WC0TVIIO,8160,179.0
WC2DKSBH,16689,453.99999999999994
WC2E7ZSG,27038,269.00000000000006
WC30UCCJ,20537,274.9999999999999
WC5N5HD9,6817,230.99999999999997
WC6KKKX2,17086,2.0000000000000004
WC7GX045,13295,155.0
WC8EYPJW,14381,287.00000000000006
WC9FJPQP,609,86.0
WC9KS5MW,4906,194.99999999999991
WCALK90G,8276,179.0
WCB9F1L5,13481,155.0
WCBNNOUU,14795,287.00000000000006
WCDQJQDL,24361,286.00000000000006
WCGGWVB5,4114,109.00000000000004
WCGQZNVQ,4775,194.99999999999991
WCGRIUAG,1420,71.0
WCH2RUHI,7423,179.0
WCH6MBT7,5238,166.99999999999997
WCKI1SIE,16809,453.99999999999994
WCKSIO14,12954,148.0
WCKT3RCQ,28249,445.00000000000006
WCPQG41N,11427,226.9034883453959
WCQKSZCQ,5766,70.0
WCRS20ZM,4119,109.00000000000004
WCTG6IG4,12799,287.00000000000006
WCTZFHZU,11624,188.7910907901608
WCU4AJMD,15750,287.00000000000006
WCU5JC3V,8989,244.99999999999991
WCW53CPD,27754,445.00000000000006
WCWVUJ7X,9150,244.99999999999991
WCXCPM1A,17185,453.99999999999994
WCXFXLRY,7571,179.0
WCYXSKA7,20910,127.99999999999997
WD136IC4,11403,148.0
WD1JPV2J,12262,287.00000000000006
WD20G9EQ,3508,175.99999999999994
WD475AEX,16693,453.99999999999994
WD6DLR9J,12727,148.0
WD6Y5GSL,2935,333.0000000000001
WD74A5HK,14773,287.00000000000006
WD8Z2NAH,20763,274.9999999999999
WDABHGK5,12698,172.00000000000006
WDAF43Q2,2618,333.0000000000001
WDCLL6QZ,46215,168.0
WDCNLD1S,7784,179.0
WDCZEB7H,20243,298.99999999999994
WDG9AVG1,10581,241.99999999999994
WDJSC33S,29377,173.0
WDKN70O6,17704,2.0000000000000004
WDMSX1Q6,8555,179.0
WDN5G542,10213,244.99999999999991
WDNROAHY,2241,333.0000000000001
WDNU73SS,3158,333.0000000000001
WDP0YOT4,23075,270.00000000000006
WDP35KYJ,9870,244.99999999999991
WDPUXNJW,2856,333.0000000000001
WDQQGCZK,19258,298.99999999999994
WDQZE7LF,4428,194.99999999999991
WDR75OU5,7607,179.0
WDS8GIGR,5774,70.0
WDTY031J,6429,94.99999999999999
WDUPJ0QJ,14854,186.00000000000003
WDW3G0C1,32919,294.0000000000001
WDXMIZI0,17468,196.0
WDYV9MJO,26765,247.99999999999994
WE12WGP5,1742,100.00000000000003
WE1CK5W1,7747,179.0
WE2RZ4OC,14992,287.00000000000006
WE39W9SS,21293,126.99999999999997
WE5H56EO,15322,287.00000000000006
WE62HSA0,9573,244.99999999999991
WE6EP1DD,8854,244.99999999999991
WE7DB5LY,5401,70.0
WE955FUQ,4707,194.99999999999991
WE9ZRTS4,23389,2.0000000000000004
WEAJCMRI,30570,311.00000000000006
WEHCN3EJ,4582,194.99999999999991
WEHOXQPI,21674,298.99999999999994
WEIIZP23,7044,230.99999999999997
WEKHXYQ8,29044,2.0000000000000004
WELLUJ5O,37487,328.0
WEMA99I7,4835,194.99999999999991
WENHZZAW,13004,153.00000000000006
WEU1CHBQ,5462,70.0
WEVNJFVQ,25959,247.99999999999994
WEVO3XIM,2032,87.99999999999999
WEXSVGMR,14658,287.00000000000006
WEZ2VKWL,9216,244.99999999999991
WEZAP74D,1933,87.99999999999999
WF0JRTXC,25976,303.00000000000006
WF3224F7,1611,100.00000000000003
WF5ED86Q,34673,216.00000000000003
WF78S4YB,17902,205.99999999999994
WF9VXGVF,11789,287.00000000000006
WFBM7LMM,3837,109.99999999999997
WFD444F8,5648,70.0
WFDJ0N8M,9526,244.99999999999991
WFEUAQHA,4878,194.99999999999991
WFFD6MIT,808,80.00000000000003
WFFOCBQV,19632,274.9999999999999
WFGPYNQX,10026,244.99999999999991
WFGT19TI,11184,2.0000000000000004
WFJB6FR2,22955,128.99999999999997
WFNCLLCL,3878,109.99999999999997
WFOWIZ2O,7082,230.99999999999997
WFQK0DOF,9829,244.99999999999991
WFRG35UT,10007,244.99999999999991
WFS1VG9Z,7689,179.0
WFSTIUTV,7998,179.0
WFU16V81,40684,216.00000000000003
WFU8VG7W,15963,359.99999999999983
WFUPC34W,14792,155.99999999999994
WFWJQUNY,23852,128.99999999999997
WFYOMKGO,19957,274.9999999999999
WG1UZQXI,7299,230.99999999999997
WG27PSG3,4231,346.00000000000006
WG2HSCR9,25902,247.99999999999994
WG2ZRECO,13542,155.0
WG4AOPNG,21671,166.00000000000006
WG651MZG,7502,179.0
WG6F1O3M,28500,173.0
WG6H2BWB,5866,175.99999999999994
WGDRUSZF,4248,148.99999999999997
WGFWWLHX,28236,279.9999999999999
WGGJ125L,12049,220.99999999999997
WGHFA4T6,21232,163.99999999999994
WGHMDDY1,19411,274.9999999999999
WGHMLP34,20696,274.9999999999999
WGHS3AHA,12087,287.00000000000006
WGKSQA9J,19633,298.99999999999994
WGL4RF3K,24810,335.0
WGLCF6CZ,14727,287.00000000000006
WGMMGITZ,26416,247.99999999999994
WGO7CJ57,20202,274.9999999999999
WGTPDDRP,6555,186.00000000000003
WGU3SJ14,17249,453.99999999999994
WGW50LZU,23677,212.00000000000009
WH1VBIGU,5300,70.0
WH41G7UV,18438,118.00000000000003
WH4UAIN8,1125,112.00000000000003
